"","assemblage_code","analyst_id","analysis_order","flake_id","completeness","damage","damage_comment","dorsal_cortex","dorsal_cortex_location","dorsal_cortex_location_other","platform_cortex","dorsal_scar_count","directionality","proximal_scars","left_scars","distal_scars","right_scars","mass","maximumdimension","maximumwidth","maximumthickness","techlength","techmaxwidth","techmaxthickness","techwidthprox","techwidthmes","techwidthdist","techthickprox","techthickmes","techthickdist","platfwidth","platfthickimpact","platfthickmid","platfthickmax","edgeplatf","edgeplatf_deg","platfmorph","platflipp","bulb","shattbulb","initiation","ventr_plane_form","angle_height","section","latedgetype","flaketerm","distplanform","distprofangle","kombewa","flk_type","red_syst","flk_form","remark","new_flake_id"
"303","chert_condition_A","r42o8",5,"106","complete","no",NA,0,NA,NA,"Absent",5,"Other",0,0,0,0,10.6,48.21,41.23,9.17,44.45,33.12,5.01,34.44,33.23,36.7,8.03,5.06,4.28,16.6,4.97,4.17,5.3,2.1,69.27261636,"Plain","no","yes","No","Hertzian","Flat",1,"Lenticular","Parallel","Feather","Rounded","0-30","No","indeterminate",NA,"Flake",NA,39
"304","chert_condition_A","db727",3,"59","complete","no",NA,2,"Distal",NA,"Absent",8,"Unidirectional",4,1,0,1,7.3,55.86,24.37,7.65,54.13,24.35,7.57,23.62,21.11,17.41,7.43,4.95,3.52,10.16,6.3,6.3,6.31,2.05,67.98689255,"Plain","no","yes","No","Hertzian","Concave",1,"Trapezoidal","Convergent","Axial","Flat","90","No","Levallois flake","Laminar","Blade",NA,44
"305","chert_condition_A","3d396",4,"106","complete","yes","minor edge fracture",0,NA,NA,"Absent",5,"Subcentripetal",0,2,1,2,10.6,47.51,36.44,7.42,45.75,35.89,7.6,32.73,33.01,35.42,7.67,5.46,3.94,16.47,5.21,4.88,5.39,2.03,NA,"Plain","no","yes","No","Hertzian","Flat",1,"Triangular","Parallel","Feather","Flat","0-30","No","none","Levallois","Flake",NA,39
"306","chert_condition_A","d764f",10,"15","complete","yes","minor chipping",6,"Distal",NA,"Absent",4,"UnidirectionalConvergent",3,0,0,1,60.90000153,84.33999634,54.88000107,17.5,82.86000061,54.66999817,18.81999969,50.33000183,45.68999863,51.87,17.53000069,13.47999954,11.77000046,44.54000092,5.260000229,8.48,10.65999985,2.00999999,52.67762053,"Dihedral","no","yes","Yes","Hertzian","Concave",1,"Triangular","Ovoid","Hinge","Rounded","20","No",NA,"Levallois","Flake",NA,11
"307","chert_condition_A","a8acd",11,"104","complete","yes","HEAVY EDGE DAMAGE",NA,NA,NA,"Absent",7,"Centripetal",3,2,1,1,9.3,47.81,30,6.5,46.38,42.96,6.57,28.28,31.32,33.67,5.08,6.6,4.57,11.91,5.81,5.59,5.98,1.85,NA,"Plain","yes","yes","Yes","Hertzian","Concave",1,NA,"Amorphous","Feather","Irregular","0-30","No","CENTRIPETAL FLAKE","Levallois","Flake",NA,41
"308","chert_condition_A","db727",3,"103","complete","no",NA,0,NA,NA,"Absent",3,"Subcentripetal",1,0,1,1,5.4,30.62,23.08,5.76,31.27,23.63,5.63,18.9,23.41,21.63,5.69,4.81,5.37,15.41,4.63,4.6,4.36,1.85,62.64542669,"Plain","no","yes","No","Hertzian","Concave",1,"Triangular","Parallel","Feather","Flat","31-60","No","indet",NA,"Flake",NA,45
"309","chert_condition_A","0202a",2,"104","complete","no",NA,0,NA,NA,"Absent",8,"Centripetal",3,2,1,1,9.399999619,48.43999863,40.00999832,6.64,46.52999878,37.52999878,6.110000134,21.79999924,29.79000092,32.75,4.900000095,6.409999847,3.400000095,12.63000011,5.75,5.43,5.429999828,1.799999952,61.25999563,"Plain","no","yes","No","Hertzian","Concave",1,NA,"Amorphous","Feather","Rounded","23","No",NA,NA,"Flake",NA,41
"310","chert_condition_A","d764f",10,"38","complete","yes","micro chipping",0,NA,NA,"Absent",3,"Orthogonal",1,0,0,2,14.10000038,46.88999939,40.88000107,16.06999969,37.38000107,48.36000061,15.10999966,27.72999954,37.68000031,40.35,13.89000034,11.06000042,5.489999771,12.23999977,8.489999771,9.52,10.78999996,1.769999981,47.11060828,"Plain","no","yes","No","Hertzian","Concave",1,"Triangular","Divergent","Feather","Flat","20","No","debordant","Discoid","Flake",NA,12
"311","chert_condition_A","db727",3,"105","complete","no",NA,0,NA,NA,"Absent",4,"Subcentripetal",2,1,0,0,5.2,35.24,26.01,6.62,35.43,25.92,6.88,17.28,22.63,25.7,6.91,5.07,2.03,12.75,4.67,4.66,5.39,1.7,58.42875996,"Facetted","no","yes","No","Hertzian","Concave",1,NA,"Parallel","Feather","Flat","0-30","No","indet",NA,"Blade",NA,38
"312","chert_condition_A","a8acd",11,"103","complete","yes","LIGHT EDGE DAMAGE",NA,NA,NA,"Absent",6,"Bidirectional",5,0,1,0,4.9,33.61,24.1,4.97,31.27,23.75,5.83,21.78,23.13,22.35,5.77,5.06,4.54,16.64,4.01,4.29,5.53,1.67,NA,"Dihedral","no","yes","Yes","Hertzian","Bulbar",1,"Triangular","Parallel",NA,NA,NA,"No","BIDIRECTIONAL FLAKE","Levallois","Flake",NA,45
"313","chert_condition_A","3d396",4,"51","complete","no",NA,0,NA,NA,"Absent",11,"Centripetal",6,2,1,2,90.4,90.16,58.87,19.45,83.61,60.61,19.26,59.87,53.03,44.49,16.11,17.22,12.77,57.77,10,10.45,10.98,1.65,NA,"Dihedral","no","yes","No","Hertzian","Flat",1,"Trapezoidal","Amorphous","Feather","Pointed","30-60","No","none","Levallois","Flake",NA,6
"314","chert_condition_A","r42o8",5,"63","complete","no",NA,0,NA,NA,"Absent",5,"Indeterminate",1,0,0,0,42.3,88.61,56.92,10.24,72.84,56.66,9.45,43.09,55.18,48.42,13.49,8.65,4.67,26.46,6.02,8.13,11.71,1.56,54.32997011,"Plain","no","yes","No","Hertzian","Flat",1,"Lenticular","Ovoid","Feather","Flat","0-30","No","indeterminate",NA,"Flake",NA,18
"315","chert_condition_A","d764f",10,"47","complete","no",NA,0,NA,NA,"Absent",3,"Unidirectional",2,0,0,0,5,38.06000137,32.11000061,6.269999981,32.95000076,36.86000061,7.41,34.38000107,36.15999985,22.06,7.360000134,5.639999866,3.579999924,34.52999878,3.569999933,5.06,5.21999979,1.5,40.5543209,"Plain","no","yes","No","Hertzian","Concave",1,"Trapezoidal","Convergent","Feather","Pointed","10","No",NA,"Levallois","Flake",NA,43
"316","chert_condition_A","d764f",10,"106","complete","yes","minor chipping",0,NA,NA,"Absent",5,"Multidirectional",2,1,0,2,10.60000038,48.20000076,40.16999817,8.119999886,44.88000107,35.38999939,8.050000191,31.93000031,33.09000015,35.13,7.820000172,6.150000095,3.960000038,16.45000076,5.559999943,4.75,5.590000153,1.399999976,38.05121147,"Plain","no","yes","No","Hertzian","Bulbar",1,"Lenticular","Parallel","Feather","Flat","10","No","Levallois flake","Levallois","Flake",NA,39
"317","chert_condition_A","d764f",10,"103","complete","yes","distal break(?) almost complete",0,NA,NA,"Absent",6,"Bidirectional",5,0,1,0,5,33.90999985,23.95999908,5.909999847,31.89999962,23.86000061,5.840000153,21.93000031,23.43000031,21.75,5.739999771,5.210000038,5.380000114,16.10000038,4.550000191,4.42,4.739999771,1.24000001,33.96730497,"Plain","no","yes","No","Hertzian","Bulbar",1,"Triangular","Parallel","Feather","Flat","10","No",NA,NA,"Flake",NA,45
"318","chert_condition_A","0202a",2,"2","complete","no",NA,100,"All",NA,NA,0,NA,0,0,0,0,13.10000038,40.47999954,29.01000023,11.98,40.15999985,28.70999908,12.21000004,26.71999931,28.18000031,26.52,9.300000191,9.239999771,5,18.76000023,NA,NA,NA,NA,0,"Indeterminate",NA,"no","Yes","Hertzian","Concave",1,"Lenticular","Square","Feather","Irregular","25","No",NA,NA,"Flake",NA,17
"319","chert_condition_A","d764f",10,"8","complete","no",NA,80,"DistalRight",NA,"Partial",1,"Unidirectional",1,0,0,0,31.70000076,60.65999985,42.29000092,18.11000061,49.02000046,50.40999985,18.52000046,29.78000069,43.93000031,49.17,18.07999992,18.57999992,12.35000038,NA,NA,NA,NA,NA,0,"Indeterminate",NA,"yes","Indeterminate","Hertzian","Concave",1,"Triangular","Divergent","Feather","Rounded","10","No",NA,NA,"Flake","cort flk",5
"320","chert_condition_A","db727",3,"36","complete","no",NA,95,"All",NA,"Absent",1,"Unidirectional",1,0,0,0,4.1,37.9,28.93,7.08,28.72,25.13,6.1,23.63,24.02,29.73,7.41,5.02,3.11,4.5,2.08,3.23,3.21,NA,0,"Crushed","no","no","Yes","Wedging","Concave",1,NA,"Convergent","Axial","Pointed","0","No","indet",NA,"Flake",NA,27
"321","chert_condition_A","db727",3,"8","complete","no",NA,85,"All",NA,NA,1,"Unidirectional",1,0,0,0,31.8,62.94,48.71,16.96,54.69,48.62,17.63,30.79,39.36,47.59,18.29,16.7,10.92,NA,NA,NA,NA,NA,0,"Crushed",NA,"no","Yes","Wedging","Concave",1,"Triangular","Ovoid","Feather","Rounded","0","No","indet",NA,"Flake",NA,5
"322","chert_condition_A","3d396",4,"95","left","yes","minor edge fracture to laterals",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8,35.65,24.09,5.52,28.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crushed",NA,NA,"Indeterminate","Hertzian","Concave",1,NA,NA,"Overshot",NA,NA,"No",NA,NA,NA,NA,47
"323","chert_condition_A","3d396",4,"2","complete","yes","minor edge fracture to distal",100,"Other","all","Complete",0,NA,NA,NA,NA,NA,13.1,40.42,29.67,12.28,39.55,29.73,11.98,24.67,30.15,25.65,9.93,11.55,7.67,NA,NA,NA,NA,NA,NA,"Cortical","no","yes","Yes","Hertzian","Concave",1,"Domed","Ovoid","Feather","Rounded",NA,"No","First flake",NA,"Flake","distal fracture makes DISTPROFANGLE unreadable.",17
"324","chert_condition_A","a8acd",11,"95","Indeterminate","yes","LIGHT EDGE DAMAGE",NA,NA,NA,"Absent",3,"Subcentripetal",1,0,0,2,3.7,34.77,24.15,4.9,35.2,NA,4.64,NA,NA,NA,4.64,4.77,5.2,NA,NA,NA,NA,NA,NA,"Crushed","no","no","Yes","Bending","Concave",1,NA,NA,"Feather",NA,"0-30","No","CENTRIPETAL FLAKE WITH SIRET BREAKAGE",NA,"Flake","THE REMOVAL ON THE RIGHT EDGE COULD ALSO BE A DEBORDANT EDGE RATHER THAN A SIRET BREAKAGE",47
"325","chert_condition_A","a8acd",11,"46","complete","yes","LIGHT EDGE DAMAGE",NA,NA,NA,"Absent",5,"UnidirectionalConvergent",3,1,0,1,9.4,62.14,24.67,6.17,62.55,26.59,6.86,25.17,23.34,17.41,6.23,6.05,5.12,5.62,2.46,2.46,2.46,NA,NA,"Punctiform","no","yes","Yes","Bending","Flat",1,"Triangular","Convergent","Feather","Pointed","0-30","No","TRIANGULAR BLADE ","Levallois","Blade",NA,40
"326","chert_condition_A","a8acd",11,"2","complete","yes","LIGHT EDGE DAMAGE",100,"All",NA,"Complete",0,"Indeterminate",0,0,0,0,13,40.66,30.91,11.24,40.02,31.02,12.04,24.71,28.82,26.88,11.48,10.58,7.59,NA,NA,NA,NA,NA,NA,"Plain","no","yes","Yes","Hertzian","Bulbar",1,"Domed","Parallel","Feather","Rounded","0-30","No","FIRST FLAKE",NA,"Flake",NA,17
"327","chert_condition_A","r42o8",5,"95","left","no",NA,0,NA,NA,"Absent",3,"Indeterminate",0,0,0,0,3.8,35.65,26.78,4.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"no",NA,"No","Hertzian","Flat",1,NA,NA,NA,NA,NA,"Yes","indeterminate",NA,"Flake","split flake",47
"328","chert_condition_A","r42o8",5,"36","Indeterminate","no",NA,90,"Other","most of the dorsal","Absent",4,"Unidirectional",0,0,0,0,4.1,39.34,25.56,8.89,26.17,38.04,5.1,12.98,27.72,29.46,9.65,6.37,5.53,NA,NA,NA,NA,NA,0,NA,"no",NA,"No","Wedging","Flat",1,NA,"Divergent","Feather","Flat","30-60","No","indeterminate",NA,"Flake","platform seems to be missing",27
"329","chert_condition_A","db727",3,"106","complete","no",NA,0,NA,NA,"Absent",3,"Unidirectional",0,0,0,3,10.5,44.56,35.31,7.42,44.72,36.03,7.29,31.17,33.6,35.35,6.92,4.31,2.93,15.15,4.87,4.35,4.9,1.94,65.08860938,"Plain","no","yes","No","Hertzian","Concave",0.9,NA,"Parallel","Feather","Flat","0-30","No","indet",NA,"Blade",NA,39
"330","chert_condition_A","db727",3,"104","complete","no",NA,0,NA,NA,"Absent",5,"Centripetal",2,1,0,1,9.3,44.13,43.5,4.82,46.14,39.92,6.55,26.63,34.58,32.03,5.05,6.44,5.15,9.59,5.78,5.77,5.77,1.78,60.70019179,"Plain","no","yes","Yes","Hertzian","Concave",0.9,NA,"Parallel","Feather","Flat","0-30","No","indet",NA,"Flake",NA,41
"331","chert_condition_A","de9cb",8,"12","complete","no",NA,91,"All",NA,"Absent",1,"Unidirectional",1,0,0,0,14.8,48.04,32.77,10.47,43.47,33.26,9.82,23.71,28.2,27.51,9.19,9.71,8.9,15.64,3.82,4.77,5.29,7.7,124.3970824,"Plain","no",NA,"No","Hertzian","Flat",0.8,"Lenticular","Divergent","Feather","Flat","31","No","indet",NA,"Flake",NA,21
"332","chert_condition_A","db727",3,"91","complete","no",NA,0,NA,NA,"Absent",4,"Centripetal",1,1,1,1,14.7,47.36,46.85,7.96,47.56,46.87,8.32,36.87,41.66,28.91,8.02,7.53,5.7,22.58,5.51,5.85,6.07,2.83,85.90221993,"Dihedral","no","yes","No","Hertzian","Concave",0.8,"Triangular","Convergent","Feather","Flat","0","No","levallois flake","Levallois","Convflake",NA,33
"333","chert_condition_A","de9cb",8,"79","complete","no",NA,0,NA,NA,"Absent",5,"UnidirectionalConvergent",4,1,0,0,30.8,59.54,57.68,13.5,56.32,59.85,14.48,34.83,51.94,38.53,14.22,9.93,6.13,49.39,7.69,7.82,9.91,10.9,139.1415834,"Facetted","no","yes","No","Hertzian","Flat",0.6,"Triangular","Parallel","Feather","Flat","31","No","indet",NA,"Flake",NA,15
"334","chert_condition_A","46b96",7,"31","complete","no",NA,20,"Distal",NA,"Absent",8,"Unidirectional",5,1,0,0,20.1,72.97,35.15,8.43,72.73,29.58,9.11,24.46,31.31,36.34,6.73,7.7,6.53,17.09,4.82,3.86,5.17,0.146,4.119005297,"Dihedral","no","yes","No","Hertzian","Twisted",0.6,"Triangular","Divergent","Feather","Rounded","25","No","Levallois debordant","Levallois","Blade",NA,16
"335","chert_condition_A","0202a",2,"62","proximal","yes","possible snap at right prox from transprt",1,"DistalLeft",NA,"Absent",7,"UnidirectionalConvergent",7,0,0,0,11.39999962,50.27000046,33.25999832,8.64,48.38000107,NA,NA,NA,NA,NA,NA,NA,NA,14,4.070000172,5.3,5.550000191,3.529999971,98.53060849,"Plain","no","yes","No","Hertzian","Bulbar",0.5,"Domed","Amorphous",NA,NA,"0","No",NA,NA,"Flake","remove flake term",29
"336","chert_condition_A","d764f",10,"105","complete","yes","micro chipping",0,NA,NA,"Absent",7,"Subcentripetal",4,2,1,0,5.099999905,37.93999863,25.80999947,7.21999979,35.91999817,26.40999985,7.59,18.10000038,22.86000061,25.85,7.519999981,4.659999847,2.670000076,14.43999958,5.699999809,6.2,6.199999809,3.220000029,76.83611119,"Dihedral","no","yes","No","Hertzian","Concave",0.5,"Trapezoidal","Ovoid","Feather","Rounded","10","No",NA,"Levallois","Flake",NA,38
"337","chert_condition_A","d764f",10,"79","complete","no",NA,0,NA,NA,"Absent",4,"UnidirectionalConvergent",2,1,0,1,30.39999962,62,57.79000092,14.64000034,57.31999969,56.31000137,14.60000038,51.38000107,45.02999878,42.93,14.64000034,8.159999847,5.440000057,51.97999954,10.19999981,10.16,10.75,2.680000067,66.8574875,"Facetted","no","yes","No","Hertzian","Flat",0.5,"Triangular","Ovoid","Hinge","Rounded","30","No",NA,"Levallois","Flake",NA,15
"338","chert_condition_A","d764f",10,"2","complete","yes","minor chipping",100,"All",NA,"Complete",0,NA,0,0,0,0,13.10000038,40.56999969,30.29000092,12.25,40.22000122,29.87999916,12.27000046,25.70000076,28.88999939,27.03,11.72000027,11.28999996,6.460000038,NA,NA,NA,NA,2.519999981,63.65489277,"Cortical","no","yes","Yes","Hertzian","Flat",0.5,"Domed","Ovoid","Feather","Flat","10","No",NA,NA,"Flake",NA,17
"339","chert_condition_A","d764f",10,"99","complete","yes","chipping",0,NA,NA,"Absent",5,"Orthogonal",3,0,0,2,8.5,37.29999924,28.90999985,10.77999973,32.22000122,36.06000137,10.76000023,20.35000038,28.79000092,35.86,9.68999958,10.06999969,4.610000134,11.97000027,4.21999979,3.72,4.23,2.410000086,61.38640364,"Plain","no","yes","No","Hertzian","Bulbar",0.5,"Triangular","Divergent",NA,"Flat","0","No","Discoid flake","Discoid","Flake","possible distal break",26
"340","chert_condition_A","d764f",10,"59","complete","no",NA,0,NA,NA,"Absent",6,"UnidirectionalConvergent",6,0,0,0,7,58.40999985,24.39999962,7.829999924,55.63000107,24.3,7.230000019,24.23999977,20.54999924,15.42,6.949999809,5.139999866,3.390000105,10.76000023,6.820000172,6.03,7.519999981,1.570000052,42.28292466,"Plain","no","no","No","Hertzian","Bulbar",0.5,"Trapezoidal","Convergent","Feather","Flat","0","No",NA,NA,"Blade",NA,44
"341","chert_condition_A","d764f",10,"92","complete","yes","micro chipping",0,NA,NA,"Absent",7,"Multidirectional",4,2,0,1,4.400000095,38.18000031,23.27000046,6.230000019,34.47999954,24.82999992,5.849999905,19.92000008,22.87000084,24.04,5.809999943,4.119999886,3.359999895,14.19999981,4.739999771,5.04,4.980000019,1.210000038,33.19122482,"Plain","no","yes","No","Hertzian","Bulbar",0.5,"Trapezoidal","Parallel","Hinge","Flat","15","No","Levallois flake","Levallois","Flake",NA,46
"342","chert_condition_A","d764f",10,"51","complete","no",NA,0,NA,NA,"Absent",11,"Multidirectional",5,2,1,1,90.5,90.06999969,56.95999908,20.05999947,83.29000092,60.31000137,19.19000053,59.52000046,49.93999863,41.83,18.47999954,17.82999992,11.44999981,58.02000046,6.489999771,10.57,11.67000008,1.149999976,31.62967805,"Dihedral","no","yes","No","Hertzian","Flat",0.5,"Trapezoidal","Convergent","Feather","Pointed","25","No",NA,"Levallois","Convflake",NA,6
"343","chert_condition_A","d764f",10,"46","complete","no",NA,0,NA,NA,"Absent",4,"Unidirectional",4,0,0,0,9.399999619,63.47000122,26.72999954,6.760000229,61.22000122,26.95999908,8.039999962,26.55999947,23.18000031,17.43,6.610000134,7.46999979,5.079999924,5.619999886,1.940000057,2.2,2.099999905,0.699999988,19.56481373,"Plain","no","yes","No","Hertzian","Twisted",0.5,"Trapezoidal","Convergent","Feather","Pointed","15","No",NA,NA,"Convflake",NA,40
"344","chert_condition_A","d764f",10,"104","complete","yes","chipping",0,NA,NA,"Absent",7,"Centripetal",2,2,2,1,9.300000191,47.86000061,39.13999939,6.820000172,46.49000168,36.91999817,6.510000229,28.62999916,30.27000046,36.51,5.369999886,6.429999828,5.059999943,12.31000042,5.289999962,5.79,5.739999771,0.670000017,18.7415183,"Plain","no","yes","No","Hertzian","Concave",0.5,"Triangular","Parallel","Feather","Flat","10","No","Levallois flake","Levallois","Flake","uncertain flake number: 109?",41
"345","chert_condition_A","46b96",7,"60","complete","no",NA,0,NA,NA,"Absent",10,"Centripetal",5,1,2,2,64.3,85.04,55.32,15.55,80.8,47.49,14.02,48.84,47.23,53.73,15.5,14.08,10.95,31.96,5.42,6.72,9.21,0.213,6.00631667,"Facetted","no","yes","No","Hertzian","Concave",0.5,"Triangular","Divergent","Feather","Flat","30","No","Levallois flake","Levallois","Flake",NA,8
"346","chert_condition_A","46b96",7,"91","complete","no",NA,0,NA,NA,"Absent",11,"Bidirectional",8,1,1,1,14,48.28,42.35,7.97,48.54,42.07,7.7,38.12,42.04,15.97,7.96,8.07,4.91,38.68,5.46,5.2,5.73,0.122,3.442355824,"ChapeauDeGendarme","no","yes","No","Hertzian","Flat",0.5,"Triangular","Convergent","Feather","Pointed","27","No","Levallois point","Levallois","Convflake",NA,33
"347","chert_condition_A","46b96",7,"20","complete","no",NA,50,"Right",NA,"Absent",3,"Unidirectional",3,0,0,0,7.2,38.57,20.91,8.9,38.55,20.47,7.61,20.05,20.58,18.58,8.56,7.27,5.6,16.99,5.05,5.19,6.07,0.113,3.188547813,"Plain","no","yes","No","Hertzian","Flat",0.5,"Triangular","Parallel","Feather","Flat","75","No","Indeterminate",NA,"Flake","possible step fracture termination but not in options",30
"348","chert_condition_A","46b96",7,"76","complete","no",NA,0,NA,NA,"Absent",4,"UnidirectionalConvergent",2,0,2,0,1.2,33.72,12.63,3.68,32.35,11.45,2.62,11.06,11.36,10.92,3.7,2.6,1.89,9.05,2.17,2.03,2.5,0.034,0.959611313,"Crushed","no","yes","No","Hertzian","Concave",0.5,"Triangular","Convergent","Feather","Pointed","18","No","bladelet",NA,"Blade",NA,49
"349","chert_condition_A","d764f",10,"36","complete","no",NA,80,"Other","all but dist and right","Absent",3,"UnidirectionalConvergent",2,1,0,0,4,39.02000046,25.06999969,8.989999771,32.56000137,26.46999931,9,15.67000008,22.72999954,24.9,7.349999905,4.840000153,3.289999962,NA,NA,NA,NA,NA,0,"Crushed","no","yes","No","Hertzian","Concave",0.5,"Triangular","Divergent","Overshot","Flat","45","No",NA,NA,"Flake",NA,27
"350","chert_condition_A","46b96",7,"57","complete","no",NA,0,NA,NA,"Absent",8,"Subcentripetal",2,2,2,2,14.9,53.78,37.64,7.65,50.09,40.67,7.01,37.96,34.91,37.13,5.33,5.99,7.17,11.38,1.41,1.41,1.41,0.073,2.060168109,"Linear","no",NA,"No","Hertzian","Very concave",0.45,"Triangular","Parallel","Feather","Flat","37","No","bifacial thinning flake","Bifacial shaping","Flake",NA,34
"351","chert_condition_A","46b96",7,"19","complete","no",NA,0,NA,NA,"Absent",3,"UnidirectionalConvergent",2,1,0,0,18.5,59.43,47.99,7.51,58.28,43.13,5.02,40.2,44.83,18.35,6.67,5.46,5.77,21.76,5.24,5.36,5.37,0.134,3.780713528,"Plain","no","yes","No","Hertzian","Concave",0.4,"Triangular","Convergent","Feather","Pointed","23","No","Levallois point","Levallois","Convflake",NA,37
"352","chert_condition_A","46b96",7,"89","complete","no",NA,0,NA,NA,"Absent",5,"Centripetal",2,1,2,1,11.4,67.33,29.11,6.45,68,25.23,6.47,23.62,25.35,20.84,5.57,6.45,3.83,19.15,5.49,5.49,5.49,0.091,2.568001517,"Crushed","no","yes","No","Hertzian","Concave",0.4,"Triangular","Convergent","Feather","Pointed","28","No","Levallois convergent flake","Levallois","Blade",NA,35
"353","chert_condition_A","46b96",7,"7","complete","no",NA,50,"Left",NA,"Absent",4,"Unidirectional",3,0,1,1,118.5,79,61.23,28.24,81.29,59.81,20.18,49.16,59.92,41.51,25.09,26.93,12.82,30.59,14.42,13.3,14.46,0.306,8.620405466,"Plain","no","yes","No","Hertzian","Concave",0.35,"Triangular","Ovoid","Feather","Flat","66","No","Indeterminate",NA,"Flake",NA,4
"354","chert_condition_A","46b96",7,"56","complete","no",NA,0,NA,NA,"Absent",13,"Subcentripetal",7,1,3,2,9.4,48.04,29.16,7.69,47.54,27.2,5.54,29.51,26.96,24.29,6.94,5.5,5.5,29.27,3.43,3.42,4.6,0.169,4.767192118,"Other",NA,"yes","Yes","Hertzian","Concave",0.35,"Triangular","Parallel","Feather","Flat","40","No","Bifacial thinning flake","Bifacial shaping","Flake",NA,36
"355","chert_condition_A","46b96",7,"78","complete","no",NA,0,NA,NA,"Absent",10,"UnidirectionalConvergent",4,4,2,0,18.5,61.73,47.3,8.27,60.8,50.11,6.62,35.56,41.61,24.44,7.72,6.51,5.58,28.12,7.91,7.59,8.63,0.128,3.61154255,"Dihedral","no","yes","No","Hertzian","Concave",0.35,"Triangular","Convergent","Feather","Pointed","23","No","Levallois debordant","Levallois","Convflake",NA,25
"356","chert_condition_A","46b96",7,"23","complete","no",NA,50,"Right",NA,"Absent",6,"Unidirectional",4,2,0,0,27.4,61.74,46.83,9.29,57.31,46.58,8.72,30.69,44.96,42.7,9.08,8.97,6.19,15.26,5.05,5.05,4.82,0.087,2.455157664,"Plain","no","yes","No","Hertzian","Concave",0.35,"Trapezoidal","Divergent","Feather","Flat","33","No","Levallois flake","Levallois","Flake",NA,22
"357","chert_condition_A","db727",3,"62","complete","no",NA,1,"DistalLeft",NA,"Absent",6,"Unidirectional",3,0,0,1,11,45.96,29.83,8.35,45.55,28.25,8.34,25.7,28.09,28.38,8.53,6.51,5.02,12.25,4.87,4.77,4.58,2.56,80.20181509,"Plain","no","no","Yes","Hertzian","Concave",0.3,"Domed","Parallel","Axial","Flat","0","No","blade","Laminar","Blade",NA,29
"358","chert_condition_A","46b96",7,"10","complete","no",NA,45,"DistalRight",NA,"Absent",19,"Subcentripetal",7,4,8,0,276.8,110.57,77.3,41.66,98.85,78.39,42.98,49.9,78.66,57.57,21.68,47.23,23.28,14.48,9.33,9.24,9.23,0.317,8.929058111,"Crushed","no","yes","No","Hertzian","Flat",0.3,"Triangular","Divergent","Feather","Flat","51","No","First flake",NA,"Flake",NA,3
"359","chert_condition_A","46b96",7,"53","complete","no",NA,0,NA,NA,"Absent",7,"Subcentripetal",4,0,1,2,16.9,66.28,43.35,11.95,64.25,31.51,6.55,32.2,32.16,10.88,12.21,6.84,7.06,32.94,11.18,11.16,10.85,0.109,3.075734059,"Dihedral","no","yes","No","Hertzian","Concave",0.3,"Triangular","Convergent","Feather","Pointed","24","No","Levallois debordant","Levallois","Blade",NA,19
