assemblage_code,analyst_id,flake_id,completeness,damage,damage_comment,dorsal_cortex,Dorsal_Cortex_Location,dorsal_cortex_location_other,platform_cortex,dorsal_scar_count,directionality,Proximal_Scars,Left_Scars,Distal_Scars,Right_Scars,Mass,MaximumDimension,MaximumWidth,MaximumThickness,TechLength,TechMaxWidth,TechMaxThickness,TECHWIDTHPROX,TECHWIDTHMES,TECHWIDTHDIST,TECHTHICKPROX,TECHTHICKMES,TECHTHICKDIST,PLATFWIDTH,PLATFTHICKIMPACT,PLATFTHICKMID,PLATFTHICKMAX,EDGEPLATF,EDGEPLATF_DEG,PLATFMORPH,PLATFLIPP,BULB,SHATTBULB,INITIATION,VENTR_PLANE_FORM,ANGLE_HEIGHT,SECTION,LATEDGETYPE,FLAKETERM,DISTPLANFORM,DISTPROFANGLE,KOMBEWA,FLK_TYPE,RED_SYST,FLK_FORM,REMARK
chert_condition_A,034b1,36,distal,yes,small scars on left lateral. Two slivers in bag. Measurements not greatly affected.,80,Other,"Mesial, distal and lateral left",Indeterminate,2,Indeterminate,1,0,0,0,4.1,39.2,25.4,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plain,,Indeterminate,Indet,Hertzian,BULBAR,0,RIGHTTRIANGLE,PARALLEL,FEATHER,Flat,50,No,Indeterminate,Indeterminate,FLAKE,"Proximal broken/shattered, remnant of dorsal scar on distal end (direction unclear)"
chert_condition_A,034b1,87,complete,yes,Some removals on lateral left - all measurements cant still be taken,0,,,Absent,8,Multidirectional,1,4,1,0,27,60.8,37.5,18.3,51.4,41.6,18.2,21.1,33.8,33.1,16.3,17.1,11.6,10.8,2.8,6.8,7.1,0,0,Plain,No,Yes,No,Hertzian,BULBAR,0,RIGHTTRIANGLE,AMORPH,FEATHER,Pointed,40,No,Levallois debordant,Levallois non-Nubian,FLAKE,
chert_condition_A,034b1,10,complete,yes,"Minor edge damage on distal end, measurements not affected; several slivers in bag",90,All,,Partial,10,Other,1,3,0,5,276.9,110.6,78.4,42.6,103.2,78.2,42.4,44.6,73.7,55,22.1,42.3,24.2,21.7,7.9,7.3,8,0,0,Cortical,No,Yes,No,Hertzian,BULBAR,0,TRIANGULAR,DIVERGENT,HINGE,Rounded,50,No,Indeterminate,Other (informal),FLAKE,Large cortical flake
chert_condition_A,034b1,19,complete,yes,minor edge damage on both laterals. Measurements still possible. Several slivers in bag.,0,,,Absent,4,Centripetal,1,1,1,1,18.5,59.6,47.4,7.4,56,48.2,7.3,45,39.5,24.5,7.2,4.8,5.7,21,4.5,4.9,5.1,0,0,Plain,No,Yes,Yes,Hertzian,BULBAR,0,TRAPEZOIDAL,CONVERGENT,FEATHER,Pointed,15,No,Levallois point,Levallois non-Nubian,CONVFLAKE,
chert_condition_A,034b1,23,complete,yes,"Quite marked damage on distal edge, could lead to divergent lenght measures. Tried to adjust for it.",50,Other,Right and Distal,Absent,5,Unidirectional,5,0,0,0,27.4,61.7,47.8,9.1,59.7,46.8,9.4,38.9,44.7,41,8.9,9.2,7.9,14.4,5,0,4.9,0,0,Crushed,No,Yes,No,Hertzian,CONCAVE,0,INDET,SQUARE,CRUSHED,Rounded,15,No,Indeterminate,Other (informal),FLAKE,The distal edge damage impacts the assessment of the distal termination/angle (analytic. approximated to original cond.)
chert_condition_A,034b1,200,distal,yes,Minor edge damage on right lateral,0,,,Absent,3,Orthogonal,0,0,2,1,3.2,41.5,23.2,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crushed,,Indeterminate,Indet,Hertzian,CONCAVE,0,INDET,CONVERGENT,FEATHER,Pointed,20,No,Indeterminate,Indeterminate,FLAKE,
chert_condition_A,034b1,42,complete,yes,some minor damage on distal edge,15,Right,,Absent,5,Centripetal,2,1,0,2,43.8,68.3,66.4,11.8,68.1,64.4,11.3,37.6,58.9,46.9,10,9.4,7.2,0,0,0,0,0,0,Crushed,No,Yes,No,Hertzian,BULBAR,0,TRAPEZOIDAL,DIVERGENT,FEATHER,Flat,20,No,Core management flake,Levallois non-Nubian,FLAKE,"two bulbs, platform crushed/shattered (no platform measurements taken)"
chert_condition_A,034b1,71,proximal,yes,1 bigger breakon prox right (sliver still in bag),0,,,Absent,2,Subcentripetal,1,1,0,0,7,45.8,27.2,7.2,0,0,0,0,0,0,0,0,0,34.8,3.9,6.2,7.1,0,0,ChapeauDeGendarme,No,Yes,Yes,Hertzian,BULBAR,0,TRIANGULAR,INDET,FEATHER,,0,No,Levallois flake,Levallois non-Nubian,FLAKE,Prox fragment of a Levallois flake with facetted chapeau platform
chert_condition_A,034b1,102,complete,no,,0,,,Absent,6,Multidirectional,2,3,1,0,13.1,66.2,32.4,6.5,62.9,30.6,6.7,26.8,29.8,28.9,5.1,6.6,5.1,11.8,4.3,4.4,4.8,0,0,Facetted,No,Yes,Yes,Hertzian,BULBAR,0,TRIANGULAR,PARALLEL,FEATHER,Flat,15,No,Levallois blade,Levallois non-Nubian,ELONG,Recurrent unidirectional Levallois blade
chert_condition_A,034b1,103,proximal,no,,0,,,Absent,6,Multidirectional,4,1,1,0,5.1,35.6,24.5,4.6,0,0,0,0,0,0,0,0,0,16.8,3.1,3,3.1,0,0,Dihedral,No,Yes,Yes,Hertzian,BULBAR,0,TRAPEZOIDAL,SQUARE,FEATHER,,0,No,Levallois flake,Levallois non-Nubian,FLAKE,SLightly broken on disal end
chert_condition_A,034b1,2,complete,yes,"Some larger damage on distal edge, can approximately still be measured",85,All,,Partial,2,Orthogonal,1,0,0,1,13.1,40.4,29,11.4,40.4,29,11.4,24.6,27.4,25.8,9.9,10,6.7,0,0,0,0,0,0,Crushed,No,Yes,Yes,Hertzian,CONCAVE,0,DOMED,OVOID,FEATHER,Rounded,25,No,Indeterminate,Indeterminate,FLAKE,"very pronounced shattered bulb, removing rt of platform (could not measure)"
chert_condition_A,034b1,79,complete,yes,"left edge with many small breaks (many slivers in bag), but doesnt greatly affect measurements",0,,,Absent,5,Orthogonal,4,1,0,0,30.8,60.1,53.6,14.2,57.3,57.5,14,35.4,57.1,35.6,12.4,7.9,4.9,18.3,8.6,8,9.3,0,0,Facetted,No,Yes,Yes,Hertzian,BULBAR,0,TRIANGULAR,DIAMOND,HINGE,Rounded,40,No,Levallois debordant,Levallois non-Nubian,FLAKE,Partial Levallois debordant (partial core edge; dos limitŽ)
chert_condition_A,034b1,7,complete,no,,60,Left,,Absent,3,Orthogonal,1,0,0,2,118.6,83.6,60.3,27.7,74.9,60.1,28,53.3,59.7,45.1,27.7,24.8,12.5,29.6,11.8,12.4,12.6,0,0,Plain,No,Yes,No,Hertzian,BULBAR,0,DOMED,OVOID,CRUSHED,Irreg,65,No,Indeterminate,Indeterminate,FLAKE,Distal end slightly broken/crushed (transport or original?)
chert_condition_A,034b1,12,medial,no,,65,Mesial,,Indeterminate,5,Multidirectional,1,3,0,1,14.9,50.6,32.2,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plain,,No,No,Hertzian,BULBAR,0,LENTICULAR,DIVERGENT,CRUSHED,,0,No,Indeterminate,Indeterminate,FLAKE,"Proximal end broken, distal end broken irregularly (due to transport or originally?!)"
chert_condition_A,034b1,8,other,yes,"Quite marked edge damage on alteral right and distal end, prob affects measurements",85,Other,"Prox right, mesial and distal",Partial,1,Unidirectional,1,0,0,0,31.8,60.6,43.1,17.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crushed,,Yes,No,Hertzian,BULBAR,0,TRIANGULAR,OVOID,CRUSHED,,0,No,Indeterminate,Indeterminate,FLAKE,"Platform shattered/crushed, part of right lateral broken"
chert_condition_A,034b1,14,medial,yes,"Some larger damage on prox edge (sliver in bag), affects max dimension measurementÊ",20,Left,,Indeterminate,2,Bidirectional,1,0,1,0,2.7,30.9,23.9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Indeterminate,Indet,Hertzian,,0,TRIANGULAR,PARALLEL,,,0,No,Indeterminate,Indeterminate,ELONG,Maximum dimension reconstructed
chert_condition_A,034b1,6,complete,yes,Marked edge damage on lat re and distal end - affects lenght measurements,95,All,,Absent,2,Indeterminate,1,0,0,1,53.1,95.4,49.4,12.4,91.4,48.1,12.5,47.5,47.3,37.6,11.1,7.2,4.5,26.6,8.5,8.8,9.8,0,0,Crushed,No,Yes,Yes,Hertzian,BULBAR,0,LENTICULAR,OVOID,INDET,Irreg,0,No,Indeterminate (cortical),Indeterminate,FLAKE,Distal end not assessable
chert_condition_A,034b1,105,complete,yes,"Some distal damage, but only minor. All measurements can be taken",0,,,Absent,7,Centripetal,2,2,1,2,5.1,37.9,25.8,6.5,35.8,36.4,6.8,17.9,25,26.1,6.1,3.8,2.1,14.5,4.6,4.5,4.8,0,0,Facetted,No,Yes,No,Hertzian,BULBAR,0,TRAPEZOIDAL,SQUARE,FEATHER,Flat,15,No,Levallois flake,Levallois non-Nubian,FLAKE,
chert_condition_A,034b1,92,complete,yes,Minor edge damage on left lateral. All measurements can be taken.,0,,,Absent,7,Multidirectional,3,1,1,2,4.4,39.3,24.5,5.2,34.9,22.5,6,18.8,22.3,22.6,4.9,3.8,2.3,14.3,4,3.7,4.2,0,0,Plain,No,Yes,No,Hertzian,BULBAR,0,TRAPEZOIDAL,PARALLEL,HINGE,Flat,25,No,Indeterminate,Indeterminate,FLAKE,"Probably a Levallois flake, but not completely characteristic"
chert_condition_A,034b1,78,complete,yes,"Minor damage on both laterals, more marked damage on distal end (affecting length measure)",0,,,Absent,6,Centripetal,2,1,2,1,18.5,61.2,50.8,7.9,57.4,50,7.9,35.2,41.4,24.8,7.2,6,4.6,27.2,6.3,6,7.2,0,0,Dihedral,No,Yes,Yes,Hertzian,BULBAR,0,DOMED,DIAMOND,FEATHER,Pointed,15,No,Levallois flake,Levallois non-Nubian,CONVFLAKE,Convergen flake from a recurrent bidirectional Levallois system
chert_condition_A,034b1,4,complete,yes,"Severe damage on prox left and right, will affect width measurements; large slivers in bag",15,ProxRight,,Complete,3,Indeterminate,0,2,0,0,60.2,80.8,70.5,13.5,69.4,67.7,12.9,51.1,61.2,43.7,13.3,11.4,5.1,34,11.4,11.1,11.6,0,0,Cortical,No,Yes,No,Hertzian,BULBAR,0,TRIANGULAR,AMORPH,FEATHER,Rounded,18,No,Indeterminate (informal),Indeterminate,FLAKE,Large bulbar scar
chert_condition_A,034b1,90,proximal,yes,"Distal end (ca 5mm) broken, either during knapping or transport",0,,,Absent,5,Bidirectional,3,0,2,0,9.9,45.9,36.8,5.8,0,0,0,0,0,0,0,0,0,24.2,5.6,4.1,5.8,0,0,Facetted,No,Yes,No,Hertzian,BULBAR,0,TRAPEZOIDAL,AMORPH,FEATHER,,0,No,Levallois debordant,Levallois non-Nubian,FLAKE,Partial Levallois debordant (dos limitŽ); distal end potentially broken during transport
chert_condition_A,034b1,47,complete,no,,0,,,Absent,4,Unidirectional,4,0,0,0,5.3,38.2,34.2,5.1,33,36.1,5.2,34,35.4,25.8,4.9,2.9,1.9,34.2,2.6,3.5,3.6,0,0,ChapeauDeGendarme,No,Yes,No,Hertzian,BULBAR,0,TRAPEZOIDAL,SQUARE,FEATHER,Flat,14,No,Levallois flake,Levallois non-Nubian,FLAKE,
chert_condition_A,034b1,53,complete,no,,0,,,Absent,6,Centripetal,1,1,1,3,16.9,66.6,31.3,11.9,62.7,30.9,11.2,28.1,30.4,20.5,9.6,5.6,6.7,19.3,8.6,5.4,9.5,0,0,Plain,No,Yes,No,Hertzian,BULBAR,0,TRIANGULAR,PARALLEL,AXIAL,Irreg,62,No,Levallois debordant,Levallois non-Nubian,FLAKE,
chert_condition_A,034b1,15,complete,yes,Some distal and lateral right edge damage; many slivers in bag,5,Other,Prox left and distal left,Absent,4,Unidirectional,4,0,0,0,60.8,84.2,53.7,16.1,77.5,53.4,16.7,49.5,48.1,49.6,15.9,12.4,10,30,5.8,9.4,9.9,0,0,Plain,No,Yes,Yes,Hertzian,CONCAVE,0,TRIANGULAR,AMORPH,HINGE,Flat,55,No,Indeterminate (informal),Indeterminate,FLAKE,
chert_condition_A,034b1,95,left,no,,0,,,Indeterminate,3,Indeterminate,1,0,0,0,3.8,35.4,25.5,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plain,,Indeterminate,Indet,Hertzian,CONCAVE,0,INDET,INDET,HINGE,,0,No,Indeterminate (broken),Indeterminate,FLAKE,Longitunal break and smaller break lateral distal left
chert_condition_A,034b1,20,complete,yes,Minor edge damage on both laterals. Does not affect measurements.,50,Right,,Absent,2,Unidirectional,2,0,0,0,7.2,39.1,21.4,7.8,37.2,21.4,7.8,18.9,20,19.2,7.5,6.3,4.8,15.8,4,3.7,4.5,0,0,Plain,No,Yes,No,Hertzian,BULBAR,0,TRAPEZOIDAL,PARALLEL,CRUSHED,Flat,50,No,Indeterminate,Indeterminate,FLAKE,
chert_condition_A,034b1,74,proximal,no,,0,,,Absent,6,Centripetal,4,1,0,1,19.2,61.1,41.5,9.1,0,0,0,0,0,0,0,0,0,13.9,4.9,3.7,5.3,0,0,Facetted,No,Yes,Yes,Hertzian,BULBAR,0,TRAPEZOIDAL,DIAMOND,CRUSHED,,0,No,Levallois debordant,Levallois non-Nubian,FLAKE,
chert_condition_A,034b1,57,complete,yes,Minor edge damage. Does not affect measurements.,0,,,Absent,7,Centripetal,2,1,2,2,14.9,53.7,37.9,6.8,49.5,47.3,7,41,38.3,29.6,3.8,5.3,5.5,10.5,0.2,0.2,0.2,0,0,Linear,No,Yes,No,Hertzian,BULBAR,0,TRAPEZOIDAL,AMORPH,FEATHER,Pointed,45,No,Levallois core rejuvenation flake,Levallois non-Nubian,FLAKE,Levallois core maintenance/rejuvenation flake (maintenance of lateral convexity)
chert_condition_A,034b1,26,distal,no,,65,Mesial,,Indeterminate,3,Other,0,1,1,0,29.4,54.3,35.7,16.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Linear,,Indeterminate,Indet,Hertzian,BULBAR,0,LENTICULAR,INDET,HINGE,Flat,75,No,Indeterminate (broken),Indeterminate,FLAKE,
chert_condition_A,034b1,62,proximal,yes,"Large (14mm) peice broken of distal right end, affecting lenght measures (classified now as ""prox"")",2,DistalLeft,,Absent,7,Orthogonal,5,2,0,0,11.4,50.5,28.9,7.7,0,0,0,0,0,0,0,0,0,13.3,4.2,3.6,4.3,0,0,Plain,No,Yes,Yes,Hertzian,BULBAR,0,DOMED,PARALLEL,HINGE,,0,No,Indeterminate (informal),Indeterminate,FLAKE,Might need to be taken out of the comparative analyses for the LINEAR MEASUREMENTS
chert_condition_A,034b1,86,complete,yes,"1 larger sliver broken off (distal right, only small effect on measurements)",0,,,Absent,3,Bidirectional,2,0,1,0,21.8,72,39.8,9.3,61.2,37.8,9,33.2,36.2,32.1,8.1,7,6.1,11,8.8,5.7,8.8,0,0,Plain,No,Yes,Yes,Hertzian,BULBAR,0,TRIANGULAR,DIVERGENT,FEATHER,Irreg,20,No,Levallois debordant,Levallois non-Nubian,FLAKE,Unclear whether distal right end broken or step fracture
chert_condition_A,034b1,9,complete,yes,"small removals on lat li, many slivers in bag. Measurements can be taken.",95,All,,Absent,3,Indeterminate,0,0,0,0,120.7,100.8,60.1,26.6,87.7,71.9,26.2,56.4,65.1,52.1,24,22.6,12.4,7.1,0.8,0.6,0.9,0,0,Plain,No,Yes,No,Hertzian,BULBAR,0,TRIANGULAR,OVOID,FEATHER,Irreg,20,No,Indeterminate (cortical),Indeterminate,FLAKE,Dorsal negatives/crushing proximal - unclear how to assess
chert_condition_A,034b1,21,complete,no,,20,Right,,Absent,2,Unidirectional,2,0,0,0,7.7,39.9,29.9,6.7,35.2,30.1,6.9,25.7,27.7,30.3,6.8,6.1,5.3,19,4.4,4.8,6.3,0,0,Dihedral,No,No,Yes,Hertzian,FLAT,0,TRIANGULAR,SQUARE,HINGE,Flat,77,No,Indeterminate,Indeterminate,FLAKE,Step/extreme hinge termination (could also be classified as proximal)
chert_condition_A,034b1,106,complete,yes,Minor edge damage on lateral left. Does not affect the measurements.,0,,,Absent,6,Centripetal,2,1,2,1,10.6,48.3,40.9,7.7,44.9,30.7,7.2,29.6,33,35.2,7.5,5.1,13.4,16.8,4.9,4.2,4.9,0,0,Facetted,No,Yes,No,Hertzian,BULBAR,0,TRIANGULAR,SQUARE,FEATHER,Flat,23,No,Levallois flake,Levallois non-Nubian,FLAKE,Perfect centripetal Levallois flake; bulbar scar present
chert_condition_A,034b1,91,complete,yes,Minor redge damage prox re and distal end; measurements not affected,0,,,Absent,7,Centripetal,3,2,1,1,14.8,49.5,44.2,8.3,47.7,44.4,8.2,38.6,33.3,20.3,7,7.8,5.9,37.7,4.9,4.2,5.7,0,0,ChapeauDeGendarme,No,Yes,Yes,Hertzian,BULBAR,0,TRAPEZOIDAL,CONVERGENT,FEATHER,Pointed,26,No,Levallois point,Levallois non-Nubian,CONVFLAKE,
chert_condition_A,034b1,99,proximal,no,,0,,,Absent,4,Centripetal,2,1,0,1,8.7,37.4,29.6,9.9,0,0,0,0,0,0,0,0,0,12,3.7,3.4,3.7,0,0,Plain,No,Yes,No,Hertzian,BULBAR,0,DOMED,DIVERGENT,FEATHER,,0,No,Levallois debordant,Levallois non-Nubian,FLAKE,
chert_condition_A,034b1,76,complete,yes,very minor edge damage. All measurements can still be taken.,0,,,Absent,4,Centripetal,2,0,1,1,1.1,33.9,12.4,3.7,33.6,12.6,3.9,11.4,12.2,11,3.4,2.4,1.6,9.1,0,2.3,1.9,2.6,81.07830348,Facetted,No,Yes,Yes,Hertzian,BULBAR,0,TRIANGULAR,PARALLEL,FEATHER,Pointed,15,No,Levallois blade,Levallois non-Nubian,ELONG,
chert_condition_A,034b1,59,complete,no,,3,Distal,,Absent,8,Bidirectional,5,0,3,0,7.4,58.5,24.4,7.7,56.4,24,7.8,23.7,20.2,15.2,6.2,4.1,2.8,11,6.6,6.6,6.7,0,0,Dihedral,No,Yes,No,Hertzian,BULBAR,0,TRAPEZOIDAL,PARALLEL,AXIAL,Flat,75,No,Indeterminate,Indeterminate,ELONG,
chert_condition_A,034b1,46,complete,yes,Minor edge damage on laterals but all measurements can be taken,0,,,Absent,5,Bidirectional,4,0,1,0,9.4,63.4,25.8,6.4,61,26.8,6.4,26.3,24.9,15.1,6,6.2,4.5,5.6,1.9,1.4,2.3,0,0,Plain,No,Yes,No,Hertzian,FLAT,0,TRAPEZOIDAL,CONVERGENT,FEATHER,Pointed,20,No,Indeterminate,Indeterminate,ELONG,Elongated convergent flake with bulbar scar
chert_condition_A,034b1,104,complete,yes,"Marked edge damage on distal left edge, will effect max length & tech length mesurement (reconstr.)",0,,,Absent,8,Centripetal,2,3,1,2,9.4,46.9,39.6,6.5,47.2,38.6,6.5,26.5,29.5,30.7,5.2,6.5,4.9,12.9,4.2,5,5,0,0,Plain,No,Yes,Yes,Hertzian,CONCAVE,0,DOMED,DIAMOND,FEATHER,Irreg,15,No,Levallois flake,Levallois non-Nubian,FLAKE,central Levallois flake. Length measures reconstructed
chert_condition_A,034b1,30,complete,yes,Minor edge damage on both laterals. All measures can still be taken.,0,,,Absent,3,Bidirectional,2,0,1,0,21.4,61.5,38.9,14,59.2,39.1,14,38.9,37.7,30.2,12.2,8.1,3.5,15.9,6.3,6.7,8.2,0,0,Plain,No,Yes,No,Hertzian,BULBAR,0,TRIANGULAR,AMORPH,HINGE,Irreg,70,No,Levallois debordant,Levallois non-Nubian,FLAKE,Partial Levallois debordant (dos limitŽ). Bulbar scar present.
chert_condition_A,034b1,5,complete,yes,Both laterals with marked edge damage. Sliver refit (in bag) to measure width!,100,All,,Absent,0,,0,0,0,0,58.1,73.1,63.7,15.2,64.7,62.7,15.1,60.1,60.3,49.9,15.1,11,7.3,42.3,12.4,12.2,12.6,0,0,Facetted,No,Yes,No,Hertzian,BULBAR,0,LENTICULAR,OVOID,HINGE,Rounded,85,No,Indeterminate (cortical),Indeterminate,FLAKE,Tech width at 25% reconstructed (partly broken
chert_condition_A,034b1,56,complete,no,,0,,,Absent,10,Centripetal,5,2,1,3,9.3,48,29.1,8.9,47.5,29.1,9.5,29.1,24.1,24.1,6.4,5.5,5.5,22.5,2.6,4.4,4.9,0,0,Dihedral,No,Yes,No,Hertzian,CONCAVE,0,TRAPEZOIDAL,AMORPH,FEATHER,Rounded,45,No,Levallois rejuvenation flake,Levallois non-Nubian,FLAKE,Levallois rejuvenation (maintenance of convexities)
chert_condition_A,034b1,31,complete,yes,some edge damage on distal end - measurements only minorly affected,15,Distal,,Absent,7,Other,6,0,0,0,20,74.7,36.2,8.4,71.3,36.2,8.4,24.8,29.3,34.7,6.5,7.5,6.5,17.7,4.8,2.4,4.7,0,0,Dihedral,No,Yes,No,Hertzian,VERY_CONCAVE,0,TRIANGULAR,PARALLEL,OVERSHOT,Irreg,32,No,Indeterminate,Indeterminate,ELONG,Distal plane form might have been affected by small transport damage
chert_condition_A,034b1,63,distal,yes,Minor edge damage. Does not affect measurements.,0,,,Indeterminate,5,Centripetal,1,2,1,1,42.4,87.8,56.8,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dihedral,,Indeterminate,Indet,Hertzian,VERY_CONCAVE,0,TRAPEZOIDAL,OVOID,FEATHER,Rounded,40,No,Indeterminate,Indeterminate,FLAKE,Platform broken/shattered during percussion (only remnant left) - hence classified as distal
chert_condition_A,034b1,89,complete,yes,Minor edge damage on laterals and distal end. All measurements can be taken.,0,,,Absent,5,Centripetal,2,0,1,2,11.4,67.7,29.2,6.4,67.7,29,6.5,23.3,24.6,25,4.8,5.8,3.5,19.3,5.4,5.4,5.4,0,0,Facetted,No,Yes,Yes,Hertzian,CONCAVE,0,TRAPEZOIDAL,PARALLEL,FEATHER,Pointed,20,No,Levallois blade,Levallois non-Nubian,ELONG,Distal profile angle estimated (affected by transport damage)
chert_condition_A,034b1,51,complete,no,,0,,,Absent,11,Centripetal,5,4,1,1,90.4,90,56.2,19.1,83.9,59.8,19.1,52.2,48.4,39.9,16.1,17,11.6,30.1,8.3,4.3,9.9,0,0,Dihedral,No,Yes,No,Hertzian,BULBAR,0,DOMED,AMORPH,FEATHER,Pointed,55,No,Levallois debordant,Levallois non-Nubian,FLAKE,"large partial Levallois debordant (dos limitŽ), rejuvenation of removal surface"
chert_condition_A,034b1,60,complete,no,,0,,,Absent,9,Centripetal,2,2,1,4,64.3,85.2,54.2,15.6,82.3,52.5,15.3,46.7,46,39.9,15.2,14,8.6,31.6,5.9,5.9,8.9,0,0,Facetted,No,Yes,No,Hertzian,BULBAR,0,TRAPEZOIDAL,DIAMOND,FEATHER,Flat,25,No,Levallois flake,Levallois non-Nubian,FLAKE,Large central thick Levallois flake; distal left either damaged or originally broken as such
chert_condition_B,034b1,23,distal,no,,75,Other,Mesial and distal left,Indeterminate,1,Unidirectional,0,0,1,0,4.2,44.5,18.2,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Indeterminate,Indet,Hertzian,,0,INDET,AMORPH,FEATHER,Rounded,25,No,Indeterminate (cortical),Indeterminate,FLAKE,
chert_condition_B,034b1,67,complete,yes,marked damage (slivers in bag) on laterals but measures still preserved,15,ProxRight,,Partial,5,Multidirectional,2,2,1,0,54.2,66.6,51.7,19.3,53.3,48.3,19.7,44.9,43.1,34.5,20,19.2,12.4,15.2,12.7,11.8,13.1,0,0,Crushed,No,Yes,No,Hertzian,FLAT,0,RIGHTTRIANGLE,SQUARE,FEATHER,Flat,27,No,Core management flake,Indeterminate,FLAKE,Transport damage on distal end potentially affects distal angle and termination
chert_condition_B,034b1,29,complete,no,,60,Left,,Absent,4,Multidirectional,2,1,0,1,120.3,94.4,74.5,21.9,90.7,74.6,22.4,71.4,70.1,63.8,22.2,17.7,11.5,26.8,12.3,10.4,12.3,0,0,Plain,No,Yes,No,Hertzian,BULBAR,0,TRAPEZOIDAL,DIAMOND,HINGE,Flat,65,No,Indeterminate,Indeterminate,FLAKE,Bulbar scar
chert_condition_B,034b1,28,complete,yes,Minor edge damage. Does not affect measurements.,3,ProxRight,,Absent,10,Orthogonal,2,0,0,8,295,69.1,39.6,17.3,67.3,42,17.3,15.1,25.8,32.7,7.8,16.2,16.4,0,0,0,0,0,0,Crushed,No,Yes,No,Hertzian,BULBAR,0,RIGHTTRIANGLE,DIVERGENT,OVERSHOT,Flat,64,No,Core tablet,Platform / Laminar,FLAKE,Partial core tablet; platform shattered/crushed - cannot measure platform
chert_condition_B,034b1,36,complete,yes,Minor edge damage on distal laterals. Does not affect measurements.,0,,,Absent,4,Unidirectional,4,0,0,0,38.8,69.6,51,11.5,67.4,48.8,11.5,35.4,43.8,46.8,10.4,8.8,9.2,17.8,4,9.7,9.7,0,0,Plain,No,Yes,No,Hertzian,BULBAR,0,DOMED,PARALLEL,HINGE,Flat,70,No,Indeterminate,Laminar,FLAKE,Extreme hinge termination.
chert_condition_B,034b1,91,complete,yes,Minor edge damage. All measurements can be taken.,0,,,Absent,7,Bidirectional,5,0,2,0,19.6,57.2,39.2,13.2,50.9,39,12.5,29.8,38.3,28.3,12.2,9.2,6.6,21.4,11.6,11.6,12.1,0,0,Plain,No,Yes,Yes,Hertzian,BULBAR,0,TRIANGULAR,OVOID,FEATHER,Pointed,27,No,Indeterminate,Indeterminate,FLAKE,
chert_condition_B,034b1,63,complete,no,,35,Left,,Indeterminate,3,Unidirectional,3,0,0,0,6.9,53.4,19.7,8.4,52.9,19.6,8.5,11.6,14.7,18.3,7.1,7.7,7.8,5.2,0,0,0,0,0,Crushed,Indeterminate,No,No,Hertzian,TWISTED,0,RIGHTTRIANGLE,PARALLEL,FEATHER,Pointed,45,No,Core preparation flake,Indeterminate,ELONG,Lateral core preparation flake (convexities)
chert_condition_B,034b1,62,complete,yes,Minor edge damage on both laterals. Measurements not affected.,0,,,Absent,4,Multidirectional,1,0,1,2,24.6,68.3,47.2,9.4,62.4,59.8,9.4,34.2,54.7,27.7,9.3,8.8,4.6,11.5,1.9,0.3,2,0,0,Plain,No,Yes,No,Hertzian,CONCAVE,0,RIGHTTRIANGLE,AMORPH,FEATHER,Rounded,40,No,Indeterminate,Indeterminate,FLAKE,
chert_condition_B,034b1,59,proximal,no,,0,,,Absent,4,Orthogonal,3,0,0,1,12.4,53.4,34.4,7.1,0,0,0,0,0,0,0,0,0,24.1,6.8,5.5,6.8,0,0,ChapeauDeGendarme,No,Yes,Yes,Hertzian,CONCAVE,0,TRAPEZOIDAL,DIVERGENT,FEATHER,,0,No,Levallois flake,Levallois,FLAKE,Although in chert condition B appearance of Levallois flake; distal end broken along crystal inclusion
chert_condition_B,034b1,89,complete,yes,Minor edge damage. Measurements can still be taken.,0,,,Absent,5,UnidirectionalConvergent,5,0,0,0,5.2,42,28,9.5,35.9,27.3,8.2,27.8,25.9,11.7,6.8,4.3,3.1,20.2,7.2,7.7,7.7,0,0,Plain,No,Yes,No,Hertzian,CONCAVE,0,TRAPEZOIDAL,CONVERGENT,FEATHER,Pointed,18,No,Indeterminate,Indeterminate,CONVFLAKE,Number likely 89 (was difficult to read); bulbar scar present
chert_condition_B,034b1,101,complete,yes,Some minor edge damage (multiple slivers in bag). Measures can be taken.,2,ProxLeft,,Complete,7,Multidirectional,4,2,0,1,12.1,41.5,28.6,17.9,37,28.1,17.8,26.7,27.3,21.3,13.1,9,4.9,16.9,3.1,1.8,3.1,0,0,Cortical,No,Yes,No,Hertzian,CONCAVE,0,TRIANGULAR,AMORPH,FEATHER,Pointed,22,No,Core management flake,Indeterminate,FLAKE,
